,All-Star,Position,Player,Age,Conference,PPG,RPG,APG,BPG,SPG,GP,W%
247,True,G,Latrell Sprewell 1994-95,24,West,21.3514,4.0811,3.3514,0.6216,1.4865,37.0,0.3
248,True,G,John Stockton 1994-95,32,West,14.3953,2.9535,12.2791,0.2558,2.1163,43.0,0.7674
249,True,G,Kenny Anderson 1993-94,23,East,18.561,4.7317,9.5122,0.1707,2.0488,41.0,0.4634
250,True,G,B.J. Armstrong 1993-94,26,East,16.2683,2.439,4.122,0.0976,0.9756,41.0,0.7073
251,True,G,Mookie Blaylock 1993-94,26,East,13.7805,5.4634,9.8293,0.5854,2.6829,41.0,0.7317
252,True,G,Clyde Drexler 1993-94,31,West,18.0,5.931,5.4828,0.4828,1.0,29.0,0.5952
253,True,G,Kevin Johnson 1993-94,27,West,21.8214,2.2857,8.8214,0.1429,2.0357,28.0,0.6829
254,True,G,Gary Payton 1993-94,25,West,16.325,3.55,6.15,0.175,2.425,40.0,0.775
255,True,G,Mark Price 1993-94,29,East,18.4146,3.122,8.0732,0.0976,1.3171,41.0,0.5
256,True,G,Mitch Richmond 1993-94,28,West,23.6053,4.1842,4.0263,0.2105,1.1842,38.0,0.2927
257,True,G,Latrell Sprewell 1993-94,23,West,21.2439,5.3171,4.3659,1.2195,2.3415,41.0,0.561
258,True,G,John Starks 1993-94,28,East,20.0732,3.4146,6.2439,0.122,1.7073,41.0,0.7317
259,True,G,John Stockton 1993-94,31,West,14.6512,3.1628,13.186,0.2558,2.3953,43.0,0.6512
260,True,G,Clyde Drexler 1992-93,30,West,19.8387,6.3871,5.5806,0.7742,2.0,31.0,0.7
261,True,G,Joe Dumars 1992-93,29,East,23.2927,1.8049,4.0732,0.0,1.0732,41.0,0.4524
262,True,G,Tim Hardaway 1992-93,26,West,22.0238,4.0952,11.1905,0.2143,1.5952,42.0,0.4762
263,True,G,Michael Jordan 1992-93,29,East,32.1905,7.2857,5.6905,1.0238,2.6667,42.0,0.6512
264,True,G,Dan Majerle 1992-93,27,West,17.1282,5.1282,3.5641,0.4103,1.5641,39.0,0.7949
265,True,G,Terry Porter 1992-93,29,West,17.375,4.0,4.9,0.05,1.3,40.0,0.7
266,True,G,Mark Price 1992-93,28,East,19.6,2.725,7.575,0.1,1.375,40.0,0.5814
267,True,G,Mitch Richmond 1992-93,27,West,21.8537,3.4878,4.8049,0.1707,1.1951,41.0,0.3902
268,True,G,John Stockton 1992-93,30,West,14.4634,3.0976,12.7073,0.2683,2.5122,41.0,0.6585
269,True,G,Isiah Thomas 1992-93,31,East,16.9487,2.8462,8.7179,0.3077,1.4872,39.0,0.4524
270,True,G,Michael Adams 1991-92,29,East,20.0,4.4872,8.3077,0.1538,2.1538,39.0,0.3256
271,True,G,Clyde Drexler 1991-92,29,West,25.1395,6.8372,6.7907,0.907,1.7209,43.0,0.6977
272,True,G,Joe Dumars 1991-92,28,East,19.7556,2.4667,4.6667,0.1556,0.8,45.0,0.5556
273,True,G,Tim Hardaway 1991-92,25,West,23.3,4.0,9.225,0.15,2.075,40.0,0.675
274,True,G,Jeff Hornacek 1991-92,28,West,20.7778,5.1556,5.0,0.3333,1.8889,45.0,0.6444
275,True,G,Michael Jordan 1991-92,28,East,29.5556,6.2667,6.0444,1.1111,2.2667,45.0,0.8444
276,True,G,Reggie Lewis 1991-92,26,East,20.7727,4.2045,2.2273,1.3409,1.4318,44.0,0.6136
277,True,G,Dan Majerle 1991-92,26,West,17.2667,5.6889,3.6,0.4667,1.6222,45.0,0.6444
278,True,G,Mark Price 1991-92,27,East,16.4286,2.2286,7.3143,0.2,1.4857,35.0,0.6905
279,True,G,John Stockton 1991-92,29,West,15.9565,3.413,13.9783,0.2826,2.5652,46.0,0.6304
280,True,G,Isiah Thomas 1991-92,30,East,19.6667,3.1905,7.381,0.2143,1.4048,42.0,0.5556
281,True,G,Clyde Drexler 1990-91,28,West,22.0,6.7111,5.9778,0.9333,1.8,45.0,0.8222
282,True,G,Joe Dumars 1990-91,27,East,18.9091,2.1591,4.9091,0.0909,1.1591,44.0,0.7111
283,True,G,Tim Hardaway 1990-91,24,West,23.381,3.9286,9.881,0.119,2.7857,42.0,0.5952
284,True,G,Hersey Hawkins 1990-91,24,East,21.6341,4.1951,3.878,0.3902,2.3415,41.0,0.5476
285,True,G,Kevin Johnson 1990-91,24,West,22.0476,3.9524,10.0,0.1429,2.4762,42.0,0.6667
286,True,G,Magic Johnson 1990-91,31,West,19.1707,6.9756,13.439,0.1951,1.2195,41.0,0.7442
287,True,G,Michael Jordan 1990-91,27,East,31.1429,6.2619,5.8333,0.9524,2.8333,42.0,0.6905
288,True,G,Terry Porter 1990-91,27,West,17.3556,3.6222,8.2444,0.1111,2.0222,45.0,0.8222
289,True,G,Alvin Robertson 1990-91,28,East,15.4222,7.0889,6.4889,0.2444,3.5556,45.0,0.6
290,True,G,John Stockton 1990-91,28,West,16.3409,2.7727,14.25,0.1591,2.8409,44.0,0.6591
291,True,G,Isiah Thomas 1990-91,29,East,16.0,3.5385,9.1538,0.2564,1.6154,39.0,0.7111
292,True,G,Rolando Blackman 1989-90,30,West,20.9524,3.6429,3.2143,0.2619,0.8095,42.0,0.5455
293,True,G,Clyde Drexler 1989-90,27,West,23.5263,6.5263,6.4737,0.7368,1.8684,38.0,0.7209
294,True,G,Joe Dumars 1989-90,26,East,18.3333,2.8889,4.6,0.0222,0.9556,45.0,0.6889
295,True,G,Kevin Johnson 1989-90,23,West,20.5455,3.9697,10.7576,0.2727,1.1818,33.0,0.6098
296,True,G,Magic Johnson 1989-90,30,West,21.3415,6.3902,11.561,0.5366,2.0732,41.0,0.7381
297,True,G,Michael Jordan 1989-90,26,East,32.9767,7.1395,6.5349,0.5814,2.6279,43.0,0.6512
298,True,G,Fat Lever 1989-90,29,West,18.1,8.775,6.05,0.075,2.2,40.0,0.5476
299,True,G,Reggie Miller 1989-90,24,East,24.4545,3.7727,3.8636,0.2955,1.3636,44.0,0.5227
300,True,G,John Stockton 1989-90,27,West,17.6,2.5,13.6,0.25,2.9,40.0,0.7143
301,True,G,Isiah Thomas 1989-90,28,East,18.3864,3.75,9.4318,0.25,1.7273,44.0,0.6889
302,True,G,Clyde Drexler 1988-89,26,West,28.125,7.35,5.25,0.925,2.9,40.0,0.5366
303,True,G,Dale Ellis 1988-89,28,West,27.9756,3.878,2.1463,0.2439,1.439,41.0,0.6341
304,True,G,Mark Jackson 1988-89,23,East,16.7273,4.6818,8.3182,0.0455,1.8636,44.0,0.6364
305,True,G,Magic Johnson 1988-89,29,West,22.7674,7.7442,12.9302,0.2791,1.8372,43.0,0.6977
306,True,G,Michael Jordan 1988-89,25,East,34.7317,8.1951,6.8293,0.8293,3.2927,41.0,0.5854
307,True,G,Mark Price 1988-89,24,East,18.7436,3.6667,8.641,0.1282,1.6923,39.0,0.7805
308,True,G,John Stockton 1988-89,26,West,15.6905,2.9762,13.9048,0.0714,2.9524,42.0,0.619
309,True,G,Isiah Thomas 1988-89,27,East,19.6341,3.5366,8.5366,0.2439,1.9756,41.0,0.6829
310,True,G,Danny Ainge 1987-88,28,East,16.2381,3.3571,5.9048,0.1905,1.381,42.0,0.7209
311,True,G,Maurice Cheeks 1987-88,31,East,14.6341,3.7317,8.3902,0.3171,2.2927,41.0,0.4634
312,True,G,Clyde Drexler 1987-88,25,West,26.0,6.725,5.9,0.575,2.525,40.0,0.625
313,True,G,Magic Johnson 1987-88,28,West,20.7561,6.3902,11.6585,0.2683,1.9024,41.0,0.8049
314,True,G,Michael Jordan 1987-88,24,East,33.3333,5.3571,6.7857,1.7143,3.5952,42.0,0.619
315,True,G,Fat Lever 1987-88,27,West,17.8049,7.5122,8.0488,0.122,2.9512,41.0,0.5854
316,True,G,Doc Rivers 1987-88,26,East,13.5854,4.4146,8.9268,0.4634,1.9512,41.0,0.6744
317,True,G,Alvin Robertson 1987-88,25,West,20.1538,6.2564,6.8205,1.1795,3.1026,39.0,0.4359
318,True,G,Isiah Thomas 1987-88,26,East,18.4054,3.7568,8.7568,0.2973,1.8378,37.0,0.6316
319,True,G,Rolando Blackman 1986-87,27,West,20.6905,3.381,2.9286,0.1905,0.6905,42.0,0.6512
320,True,G,Maurice Cheeks 1986-87,30,East,15.4545,3.1818,7.9773,0.2727,2.6136,44.0,0.5778
321,True,G,Walter Davis 1986-87,32,West,22.8222,3.1556,4.6,0.0667,1.3556,45.0,0.413
322,True,G,Sleepy Floyd 1986-87,26,West,20.2826,3.2826,10.4783,0.3043,1.9783,46.0,0.5217
323,True,G,Magic Johnson 1986-87,27,West,24.2727,5.7727,11.4545,0.4318,1.7045,44.0,0.7727
324,True,G,Michael Jordan 1986-87,23,East,37.1667,5.0952,3.7143,1.2857,2.2381,42.0,0.5
325,True,G,Jeff Malone 1986-87,25,East,22.6667,2.4524,3.9524,0.1905,0.9048,42.0,0.5116
326,True,G,Alvin Robertson 1986-87,24,West,19.8182,5.6136,5.3409,0.5,3.6136,44.0,0.3409
327,True,G,Isiah Thomas 1986-87,25,East,20.3256,3.8372,9.7907,0.2093,2.3023,43.0,0.6512
328,True,G,Rolando Blackman 1985-86,26,West,20.0455,3.7727,3.4773,0.2273,1.1591,44.0,0.5227
329,True,G,Maurice Cheeks 1985-86,29,East,14.2553,2.9787,9.0851,0.4043,2.6383,47.0,0.6383
330,True,G,Clyde Drexler 1985-86,23,West,17.6136,5.9318,7.5227,0.6591,2.7955,44.0,0.56
331,True,G,Magic Johnson 1985-86,26,West,17.9189,6.3784,13.1351,0.2162,1.5405,37.0,0.7778
332,True,G,Michael Jordan 1985-86,22,East,24.6667,5.0,3.6667,1.0,1.6667,3.0,0.3404
333,True,G,Jeff Malone 1985-86,24,East,21.3778,3.6,2.3556,0.2,0.8889,45.0,0.5
334,True,G,Sidney Moncrief 1985-86,28,East,20.0638,4.5957,4.8723,0.234,1.4681,47.0,0.6667
335,True,G,Alvin Robertson 1985-86,23,West,18.0208,6.2708,5.7083,0.5417,3.7292,48.0,0.5208
336,True,G,Isiah Thomas 1985-86,24,East,20.4783,3.2391,10.8261,0.1957,2.4783,46.0,0.4894
337,True,G,Rolando Blackman 1984-85,25,West,18.7778,3.5111,3.6222,0.1556,0.7111,45.0,0.5217
338,True,G,George Gervin 1984-85,32,West,21.6444,3.2,2.5333,0.6667,0.9778,45.0,0.4889
339,True,G,Dennis Johnson 1984-85,30,East,17.2222,4.5556,6.5556,0.4667,1.3556,45.0,0.8043
340,True,G,Magic Johnson 1984-85,25,West,18.2045,6.6364,12.0455,0.3636,1.6136,44.0,0.6596
341,True,G,Michael Jordan 1984-85,21,East,27.1739,6.1304,5.413,1.087,2.3696,46.0,0.5217
342,True,G,Sidney Moncrief 1984-85,27,East,22.9756,5.7317,5.0488,0.4634,1.7805,41.0,0.6957
343,True,G,Norm Nixon 1984-85,29,West,17.2174,2.5217,8.1304,0.0217,1.1087,46.0,0.4043
344,True,G,Micheal Ray Richardson 1984-85,29,East,18.8723,5.3191,7.9787,0.2553,2.8723,47.0,0.4468
345,True,G,Isiah Thomas 1984-85,23,East,22.3556,4.6444,13.0667,0.3111,2.3778,45.0,0.6222
346,True,G,Otis Birdsong 1983-84,28,East,22.1591,2.8636,4.1818,0.1818,1.2955,44.0,0.5
347,True,G,Walter Davis 1983-84,29,West,21.2308,2.7436,5.3846,0.2051,1.4872,39.0,0.4419
348,True,G,George Gervin 1983-84,31,West,28.0889,4.4222,3.0222,0.6444,1.0889,45.0,0.4444
349,True,G,Rickey Green 1983-84,29,West,13.4773,3.1818,9.7727,0.1364,2.7727,44.0,0.6364
350,True,G,Magic Johnson 1983-84,24,West,17.6,7.6333,14.1,0.7333,2.5333,30.0,0.6279
351,True,G,Sidney Moncrief 1983-84,26,East,22.5814,7.4186,4.9535,0.3953,1.3488,43.0,0.5682
352,True,G,Jim Paxson 1983-84,26,West,21.1739,2.0,3.3478,0.1087,1.3043,46.0,0.587
353,True,G,Isiah Thomas 1983-84,22,East,20.0465,3.7442,10.2558,0.4651,2.5116,43.0,0.5349
354,True,G,Andrew Toney 1983-84,26,East,20.3721,2.4186,4.3256,0.3023,0.7674,43.0,0.6744
355,True,G,Maurice Cheeks 1982-83,26,East,11.4186,2.7209,7.7442,0.2558,0.0,43.0,0.8636
356,True,G,George Gervin 1982-83,30,West,27.2273,5.2273,3.5455,1.0682,1.1364,44.0,0.625
357,True,G,Magic Johnson 1982-83,23,West,15.2093,8.4884,10.0233,0.0,0.0,43.0,0.7727
358,True,G,Sidney Moncrief 1982-83,25,East,21.7826,6.0652,3.9783,0.3043,1.5435,46.0,0.6522
359,True,G,Jim Paxson 1982-83,25,West,20.9556,2.3556,3.3333,0.2,1.8222,45.0,0.6
360,True,G,Reggie Theus 1982-83,25,East,25.6957,3.6522,5.1087,0.0,0.0,46.0,0.3261
361,True,G,Isiah Thomas 1982-83,21,East,21.3043,3.6739,7.0217,0.0,0.0,46.0,0.5
362,True,G,David Thompson 1982-83,28,West,15.7368,3.8684,3.4211,0.0,0.0,38.0,0.5556
363,True,G,Andrew Toney 1982-83,25,East,19.8837,2.5116,4.3488,0.1395,0.0,43.0,0.8636
364,True,G,Gus Williams 1982-83,29,West,18.9767,2.4186,7.5581,0.0,0.0,43.0,0.5556
365,True,G,Tiny Archibald 1981-82,33,East,14.9,1.8,8.5,0.0,0.0,40.0,0.7442
366,True,G,George Gervin 1981-82,29,West,32.5128,5.0,2.6154,0.5128,0.8974,39.0,0.6667
367,True,G,Dennis Johnson 1981-82,27,West,18.5128,4.8205,5.1026,0.5128,1.4359,39.0,0.5854
368,True,G,Magic Johnson 1981-82,22,West,18.907,9.7209,9.3488,0.0,0.0,43.0,0.7209
369,True,G,Sidney Moncrief 1981-82,24,East,20.119,6.5952,5.1905,0.2857,1.8095,42.0,0.6744
370,True,G,Norm Nixon 1981-82,26,West,18.1628,2.2326,7.907,0.0,0.0,43.0,0.7209
371,True,G,Micheal Ray Richardson 1981-82,26,East,18.4545,7.5909,6.9318,0.0,0.0,44.0,0.4545
372,True,G,Isiah Thomas 1981-82,20,East,17.4103,2.8718,8.0769,0.0,0.0,39.0,0.4091
373,True,G,Gus Williams 1981-82,28,West,23.975,3.175,6.9,0.0,0.0,40.0,0.6905
374,True,G,Tiny Archibald 1980-81,32,East,13.8113,2.3208,7.7358,0.0,0.0,53.0,0.8113
375,True,G,Otis Birdsong 1980-81,25,West,26.6444,3.8667,3.1778,0.2889,1.4667,45.0,0.4444
376,True,G,Walter Davis 1980-81,26,West,17.6226,2.6792,3.8679,0.2075,1.3208,53.0,0.7193
377,True,G,George Gervin 1980-81,28,West,26.8889,5.3333,3.2222,0.6481,1.2778,54.0,0.6296
378,True,G,Dennis Johnson 1980-81,26,West,18.0556,4.5556,3.6481,0.8704,1.7778,54.0,0.7193
379,True,G,Eddie Johnson 1980-81,25,East,17.9348,2.2609,5.3261,0.0,0.0,46.0,0.3585
380,True,G,Micheal Ray Richardson 1980-81,25,East,15.92,6.96,8.0,0.0,0.0,50.0,0.5849
381,True,G,Reggie Theus 1980-81,23,East,19.2222,3.2407,4.6296,0.2963,0.0,54.0,0.5
382,True,G,Paul Westphal 1980-81,30,West,18.2222,1.963,4.4444,0.0,0.0,27.0,0.4038
383,True,G,Tiny Archibald 1979-80,31,East,14.2642,2.7358,8.434,0.0,0.0,53.0,0.7547
384,True,G,Otis Birdsong 1979-80,24,West,22.5517,3.8966,2.4655,0.2586,0.0,58.0,0.6034
385,True,G,Walter Davis 1979-80,25,West,21.4043,3.8085,4.4681,0.3191,1.617,47.0,0.6481
386,True,G,World B. Free 1979-80,26,West,31.4,3.72,4.56,0.52,1.3,50.0,0.4912
387,True,G,George Gervin 1979-80,27,West,33.5686,4.9216,2.4118,1.098,1.451,51.0,0.537
388,True,G,Dennis Johnson 1979-80,25,West,18.0556,5.2222,4.4074,0.0,0.0,54.0,0.7037
389,True,G,Eddie Johnson 1979-80,24,East,17.8269,2.25,4.9231,0.0,0.0,52.0,0.5818
390,True,G,Magic Johnson 1979-80,20,West,18.36,6.6,7.36,0.44,2.28,50.0,0.6909
391,True,G,Micheal Ray Richardson 1979-80,24,East,15.3455,6.3091,9.3091,0.0,0.0,55.0,0.4909
392,True,G,Paul Westphal 1979-80,29,West,21.6296,2.3148,5.4259,0.4074,1.3519,54.0,0.6481
393,True,F/C,LaMarcus Aldridge 2018-19,33,West,21.0755,8.8302,2.6038,1.2075,0.5283,53.0,0.5849
394,True,F/C,Giannis Antetokounmpo 2018-19,24,East,26.3617,12.5532,5.9149,1.4468,1.4681,47.0,0.74
395,True,F/C,Anthony Davis 2018-19,25,West,29.3415,13.2927,4.3659,2.561,1.7073,41.0,0.4423
396,True,F/C,Kevin Durant 2018-19,30,West,27.6275,7.1569,5.8824,1.1373,0.8431,51.0,0.7059
397,True,F/C,Joel Embiid 2018-19,24,East,27.2083,13.4167,3.625,1.8958,0.5833,48.0,0.6538
398,True,F/C,Paul George 2018-19,28,West,27.3265,8.0408,4.0204,0.4898,2.3265,49.0,0.64
399,True,F/C,Blake Griffin 2018-19,29,East,26.2292,8.125,5.3333,0.4375,0.8125,48.0,0.44
400,True,F/C,LeBron James 2018-19,34,West,27.2,8.4857,7.2,0.6857,1.2857,35.0,0.5192
401,True,F/C,Nikola Jokić 2018-19,23,West,20.1429,10.3878,7.6531,0.7143,1.4286,49.0,0.7
402,True,F/C,Kawhi Leonard 2018-19,27,East,27.5897,7.9487,3.1538,0.4872,1.9231,39.0,0.6981
403,True,F/C,Khris Middleton 2018-19,27,East,17.3542,5.75,4.1667,0.0833,1.1042,48.0,0.74
404,True,F/C,Dirk Nowitzki 2018-19,40,West,4.4,1.6,0.35,0.3,0.05,20.0,0.451
405,True,F/C,Karl-Anthony Towns 2018-19,23,West,22.6275,12.1176,3.1176,1.8627,0.9412,51.0,0.4902
406,True,F/C,Nikola Vučević 2018-19,28,East,20.6471,11.9804,3.8235,1.1373,0.9608,51.0,0.4038
407,True,F/C,LaMarcus Aldridge 2017-18,32,West,22.38,8.46,1.92,1.18,0.52,50.0,0.6415
408,True,F/C,Giannis Antetokounmpo 2017-18,23,East,28.4889,10.3111,4.7333,1.2667,1.5111,45.0,0.551
409,True,F/C,Jimmy Butler 2017-18,28,West,21.7708,5.3958,4.9792,0.4167,1.9792,48.0,0.5926
410,True,F/C,DeMarcus Cousins 2017-18,27,West,25.2083,12.8542,5.3542,1.5833,1.6458,48.0,0.54
411,True,F/C,Anthony Davis 2017-18,24,West,26.4091,10.6364,2.5909,2.1818,1.1591,44.0,0.54
412,True,F/C,Andre Drummond 2017-18,24,East,14.8298,15.2766,3.8936,1.4043,1.5745,47.0,0.4694
413,True,F/C,Kevin Durant 2017-18,29,West,25.6047,6.8837,5.5581,2.0,0.8837,43.0,0.7843
414,True,F/C,Joel Embiid 2017-18,23,East,23.7895,10.9737,3.2632,1.8158,0.5789,38.0,0.5
415,True,F/C,Paul George 2017-18,27,West,21.3333,5.4583,2.9167,0.5625,2.1667,48.0,0.5882
416,True,F/C,Draymond Green 2017-18,27,West,11.2955,7.8636,7.2955,1.3409,1.2727,44.0,0.7843
417,True,F/C,Al Horford 2017-18,31,East,13.2979,7.8723,5.2553,1.0851,0.6383,47.0,0.7115
418,True,F/C,LeBron James 2017-18,33,East,26.6,7.94,8.68,1.06,1.62,50.0,0.6
419,True,F/C,Kevin Love 2017-18,29,East,17.8542,9.3542,1.625,0.4167,0.6875,48.0,0.6
420,True,F/C,Kristaps Porziņģis 2017-18,22,East,23.0889,6.6444,1.2667,2.3333,0.7111,45.0,0.4423
421,True,F/C,Karl-Anthony Towns 2017-18,22,West,19.7963,12.1481,2.3148,1.4815,0.8148,54.0,0.5926
422,True,F/C,Giannis Antetokounmpo 2016-17,22,East,23.3696,8.8043,5.5217,2.0,1.7826,46.0,0.4468
423,True,F/C,Carmelo Anthony 2016-17,32,East,23.1429,6.1224,2.9796,0.4286,0.8163,49.0,0.42
424,True,F/C,Jimmy Butler 2016-17,27,East,24.4894,6.5532,4.7447,0.2979,1.766,47.0,0.4898
425,True,F/C,Anthony Davis 2016-17,23,West,27.8,12.2444,2.2444,2.3556,1.2667,45.0,0.3878
426,True,F/C,Kevin Durant 2016-17,28,West,26.2917,8.375,4.7083,1.7083,1.125,48.0,0.8542
427,True,F/C,Marc Gasol 2016-17,32,West,20.7083,6.0833,4.1667,1.4792,1.0,48.0,0.58
428,True,F/C,Paul George 2016-17,26,East,22.95,6.0,3.275,0.275,1.7,40.0,0.5319
429,True,F/C,Draymond Green 2016-17,26,West,10.413,8.3696,7.4348,1.413,1.9565,46.0,0.8542
430,True,F/C,Gordon Hayward 2016-17,26,West,21.6429,5.7143,3.4524,0.3333,0.9524,42.0,0.6122
431,True,F/C,LeBron James 2016-17,32,East,25.6364,8.0,8.4773,0.5227,1.4545,44.0,0.6809
432,True,F/C,DeAndre Jordan 2016-17,28,West,12.3958,13.7917,1.1458,1.75,0.5417,48.0,0.625
433,True,F/C,Kawhi Leonard 2016-17,25,West,25.6136,5.7955,3.2273,0.7273,1.7727,44.0,0.7708
434,True,F/C,Kevin Love 2016-17,28,East,19.8537,11.0,1.878,0.3415,0.8293,41.0,0.6809
435,True,F/C,Paul Millsap 2016-17,31,East,18.0667,8.2,3.8444,1.0222,1.4889,45.0,0.5833
436,True,F/C,LaMarcus Aldridge 2015-16,30,West,15.8372,8.6047,1.3721,0.8837,0.3023,43.0,0.8298
437,True,F/C,Carmelo Anthony 2015-16,31,East,21.2955,7.5909,4.0682,0.5455,0.9091,44.0,0.46
438,True,F/C,Chris Bosh 2015-16,31,East,19.2083,7.5625,2.5,0.6875,0.7292,48.0,0.5625
439,True,F/C,Jimmy Butler 2015-16,26,East,22.3696,5.2174,4.2174,0.6739,1.7174,46.0,0.5652
440,True,F/C,DeMarcus Cousins 2015-16,25,West,26.9744,11.3077,2.8462,1.3846,1.3333,39.0,0.4255
441,True,F/C,Anthony Davis 2015-16,22,West,22.875,10.3,1.8,2.4,1.25,40.0,0.3913
442,True,F/C,Andre Drummond 2015-16,22,East,17.2083,15.0,0.8125,1.4792,1.6875,48.0,0.5208
443,True,F/C,Kevin Durant 2015-16,27,West,27.1905,8.0,4.5238,1.1667,0.9762,42.0,0.7347
444,True,F/C,Pau Gasol 2015-16,35,East,16.6364,11.0,3.25,2.0682,0.5455,44.0,0.5652
445,True,F/C,Paul George 2015-16,25,East,23.4894,7.1277,3.8511,0.2979,1.8936,47.0,0.5319
446,True,F/C,Draymond Green 2015-16,25,West,14.5532,9.4681,7.2979,1.2766,1.4043,47.0,0.9167
447,True,F/C,Al Horford 2015-16,29,East,15.2449,7.0204,3.0,1.4694,0.8571,49.0,0.551
448,True,F/C,LeBron James 2015-16,31,East,24.9111,7.0889,6.4,0.6889,1.3556,45.0,0.7391
449,True,F/C,Kawhi Leonard 2015-16,24,West,20.0,6.6667,2.5111,0.8889,1.8444,45.0,0.8298
450,True,F/C,Paul Millsap 2015-16,30,East,18.0208,8.7083,3.3542,1.3125,1.8542,48.0,0.551
451,True,F/C,LaMarcus Aldridge 2014-15,29,West,23.8095,10.2619,1.881,1.1429,0.7857,42.0,0.6667
452,True,F/C,Carmelo Anthony 2014-15,30,East,24.0833,6.6389,3.0556,0.4444,0.9167,36.0,0.1915
453,True,F/C,Chris Bosh 2014-15,30,East,21.0789,7.4737,2.0526,0.6053,0.9474,38.0,0.4348
454,True,F/C,Jimmy Butler 2014-15,25,East,20.4667,6.0444,3.2444,0.6222,1.8,45.0,0.6122
455,True,F/C,DeMarcus Cousins 2014-15,24,West,23.6176,12.5588,3.2059,1.5588,1.5294,34.0,0.3696
456,True,F/C,Anthony Davis 2014-15,21,West,24.4762,10.4286,1.6667,2.8571,1.619,42.0,0.5319
457,True,F/C,Tim Duncan 2014-15,38,West,14.4884,10.0233,3.0698,1.9302,0.9535,43.0,0.625
458,True,F/C,Kevin Durant 2014-15,26,West,25.0909,6.7273,4.0909,0.9545,0.8636,22.0,0.4894
459,True,F/C,Marc Gasol 2014-15,30,West,18.6596,8.2128,3.7872,1.6809,0.9149,47.0,0.7447
460,True,F/C,Pau Gasol 2014-15,34,East,18.1522,11.9783,2.8478,2.1739,0.3478,46.0,0.6122
461,True,F/C,Blake Griffin 2014-15,25,West,22.7917,7.6042,5.0417,0.4167,0.9375,48.0,0.6875
462,True,F/C,Al Horford 2014-15,28,East,15.5,6.913,3.3043,1.4348,0.6957,46.0,0.8333
463,True,F/C,LeBron James 2014-15,30,East,26.4103,5.5128,7.2821,0.7436,1.5128,39.0,0.5918
464,True,F/C,Paul Millsap 2014-15,29,East,17.2766,8.0638,3.0851,0.8723,1.766,47.0,0.8333
465,True,F/C,Dirk Nowitzki 2014-15,36,West,18.3261,5.9348,2.0435,0.4783,0.5,46.0,0.6531
466,True,F/C,LaMarcus Aldridge 2013-14,28,West,24.3478,11.5652,2.8043,1.0217,0.8696,46.0,0.7174
467,True,F/C,Carmelo Anthony 2013-14,29,East,27.1628,8.8605,3.0233,0.6744,1.186,43.0,0.413
468,True,F/C,Chris Bosh 2013-14,29,East,16.8636,6.7045,1.1136,1.0,0.8182,44.0,0.7111
469,True,F/C,Anthony Davis 2013-14,20,West,20.3514,10.3784,1.3784,3.2703,1.5405,37.0,0.4222
470,True,F/C,Kevin Durant 2013-14,25,West,31.2128,7.6809,5.2128,0.8511,1.5319,47.0,0.7917
471,True,F/C,Paul George 2013-14,23,East,23.0,6.4,3.5111,0.2667,1.8222,45.0,0.7778
472,True,F/C,Blake Griffin 2013-14,24,West,23.0,9.6735,3.4694,0.6122,1.1837,49.0,0.6735
473,True,F/C,Roy Hibbert 2013-14,27,East,12.1556,7.8,1.3333,2.5333,0.4444,45.0,0.7778
474,True,F/C,Dwight Howard 2013-14,28,West,18.125,12.4583,1.75,1.7292,0.875,48.0,0.6458
475,True,F/C,LeBron James 2013-14,29,East,26.2045,6.7727,6.3864,0.2955,1.25,44.0,0.7111
476,True,F/C,Kevin Love 2013-14,25,West,25.0889,13.0,4.0667,0.4222,0.8444,45.0,0.5
477,True,F/C,Paul Millsap 2013-14,28,East,17.6591,8.1364,2.9773,1.2045,1.7955,44.0,0.5333
478,True,F/C,Joakim Noah 2013-14,28,East,11.6744,11.3721,4.1628,1.3721,1.1395,43.0,0.5111
479,True,F/C,Dirk Nowitzki 2013-14,35,West,21.8478,6.1739,2.8913,0.6522,0.9783,46.0,0.5625
480,True,F/C,LaMarcus Aldridge 2012-13,27,West,20.6977,8.8837,2.5349,1.2558,0.9302,43.0,0.5111
481,True,F/C,Carmelo Anthony 2012-13,28,East,29.1111,6.1944,2.6667,0.5556,0.8611,36.0,0.6512
482,True,F/C,Chris Bosh 2012-13,28,East,17.1707,7.3659,1.6341,1.3171,0.7805,41.0,0.6905
483,True,F/C,Tyson Chandler 2012-13,30,East,11.8837,10.6279,1.0,1.0465,0.6279,43.0,0.6512
484,True,F/C,Luol Deng 2012-13,27,East,17.125,6.5,3.075,0.375,1.05,40.0,0.6222
485,True,F/C,Tim Duncan 2012-13,36,West,17.4762,9.7857,2.7619,2.7381,0.8333,42.0,0.7708
486,True,F/C,Kevin Durant 2012-13,24,West,29.5652,7.3696,4.4565,1.2174,1.5652,46.0,0.7609
487,True,F/C,Kevin Garnett 2012-13,36,East,14.9111,7.2889,2.2222,1.0,1.0667,45.0,0.4889
488,True,F/C,Paul George 2012-13,22,East,17.3778,7.7111,3.7556,0.6667,1.8,45.0,0.587
489,True,F/C,Blake Griffin 2012-13,23,West,18.5319,8.5532,3.5957,0.6596,1.5319,47.0,0.7234
490,True,F/C,Dwight Howard 2012-13,27,West,16.4884,11.8605,1.6279,2.4186,1.0465,43.0,0.4348
